Area,Percentage,xval,yval
bangalore_100-61.jpg,6.9,100,61
bangalore_100-62.jpg,10.94,100,62
bangalore_100-63.jpg,5.94,100,63
bangalore_100-64.jpg,4.95,100,64
bangalore_100-65.jpg,19.06,100,65
bangalore_100-66.jpg,15.96,100,66
bangalore_100-67.jpg,14.67,100,67
bangalore_100-68.jpg,9.7,100,68
bangalore_100-69.jpg,5.94,100,69
bangalore_100-7.jpg,0.99,100,7
bangalore_100-70.jpg,1.94,100,70
bangalore_100-71.jpg,2.57,100,71
bangalore_100-72.jpg,0.08,100,72
bangalore_100-73.jpg,0.99,100,73
bangalore_100-74.jpg,1.09,100,74
bangalore_100-75.jpg,1.55,100,75
bangalore_100-76.jpg,0.95,100,76
bangalore_100-77.jpg,5.65,100,77
bangalore_100-78.jpg,1.95,100,78
bangalore_100-79.jpg,1.33,100,79
bangalore_100-8.jpg,0.59,100,8
bangalore_100-80.jpg,7.3,100,80
bangalore_100-81.jpg,1.36,100,81
bangalore_100-82.jpg,0.72,100,82
bangalore_100-83.jpg,11.94,100,83
bangalore_100-84.jpg,17.04,100,84
bangalore_100-85.jpg,0.47,100,85
bangalore_100-86.jpg,1.2,100,86
bangalore_100-87.jpg,0.43,100,87
bangalore_100-88.jpg,3.51,100,88
bangalore_100-89.jpg,1.05,100,89
bangalore_100-9.jpg,0.1,100,9
bangalore_100-90.jpg,11.62,100,90
bangalore_100-91.jpg,20.34,100,91
bangalore_100-92.jpg,3.75,100,92
bangalore_100-93.jpg,4.21,100,93
bangalore_100-94.jpg,6.15,100,94
bangalore_100-95.jpg,6.41,100,95
bangalore_100-96.jpg,1.72,100,96
bangalore_100-97.jpg,1.0,100,97
bangalore_100-98.jpg,0.91,100,98
bangalore_100-99.jpg,29.51,100,99
bangalore_101-1.jpg,1.5,101,1
bangalore_101-10.jpg,7.17,101,10
bangalore_101-100.jpg,14.74,101,100
bangalore_101-101.jpg,0.85,101,101
bangalore_101-102.jpg,0.5,101,102
bangalore_101-103.jpg,2.34,101,103
bangalore_101-104.jpg,2.28,101,104
bangalore_101-105.jpg,0.7,101,105
bangalore_101-106.jpg,0.93,101,106
bangalore_101-107.jpg,0.78,101,107
bangalore_101-108.jpg,0.27,101,108
bangalore_101-109.jpg,0.16,101,109
bangalore_101-11.jpg,0.51,101,11
bangalore_101-110.jpg,0.16,101,110
bangalore_101-111.jpg,0.07,101,111
bangalore_101-112.jpg,0.09,101,112
bangalore_101-113.jpg,0.47,101,113
bangalore_101-12.jpg,1.32,101,12
bangalore_101-13.jpg,2.35,101,13
bangalore_101-14.jpg,0.75,101,14
bangalore_101-15.jpg,3.07,101,15
bangalore_101-16.jpg,6.26,101,16
bangalore_101-17.jpg,4.91,101,17
bangalore_101-18.jpg,0.95,101,18
bangalore_101-19.jpg,3.28,101,19
bangalore_101-2.jpg,2.07,101,2
bangalore_101-20.jpg,2.36,101,20
bangalore_101-21.jpg,0.58,101,21
bangalore_101-22.jpg,2.89,101,22
bangalore_101-23.jpg,1.32,101,23
bangalore_101-24.jpg,0.63,101,24
bangalore_101-25.jpg,1.28,101,25
bangalore_101-26.jpg,4.7,101,26
bangalore_101-27.jpg,1.42,101,27
bangalore_101-28.jpg,0.39,101,28
bangalore_101-29.jpg,3.06,101,29
bangalore_101-3.jpg,0.01,101,3
bangalore_101-30.jpg,11.01,101,30
bangalore_101-31.jpg,2.43,101,31
bangalore_101-32.jpg,1.25,101,32
bangalore_101-33.jpg,0.54,101,33
bangalore_101-34.jpg,0.86,101,34
bangalore_101-35.jpg,4.05,101,35
bangalore_101-36.jpg,1.73,101,36
bangalore_101-37.jpg,1.93,101,37
bangalore_101-38.jpg,2.41,101,38
bangalore_101-39.jpg,2.05,101,39
bangalore_101-4.jpg,0.0,101,4
bangalore_101-40.jpg,0.78,101,40
bangalore_101-41.jpg,0.56,101,41
bangalore_101-42.jpg,1.09,101,42
bangalore_101-43.jpg,0.22,101,43
bangalore_101-44.jpg,1.93,101,44
bangalore_101-45.jpg,2.61,101,45
bangalore_101-46.jpg,5.35,101,46
bangalore_101-47.jpg,11.82,101,47
bangalore_101-48.jpg,11.98,101,48
bangalore_101-49.jpg,5.45,101,49
bangalore_101-5.jpg,0.26,101,5
bangalore_101-50.jpg,1.66,101,50
bangalore_101-51.jpg,3.5,101,51
bangalore_101-52.jpg,19.85,101,52
bangalore_101-53.jpg,21.87,101,53
bangalore_101-54.jpg,13.64,101,54
bangalore_101-55.jpg,24.25,101,55
bangalore_101-56.jpg,14.6,101,56
bangalore_101-57.jpg,9.6,101,57
bangalore_101-58.jpg,23.52,101,58
bangalore_101-59.jpg,11.17,101,59
bangalore_101-6.jpg,0.07,101,6
bangalore_101-60.jpg,6.76,101,60
bangalore_101-61.jpg,8.7,101,61
bangalore_101-62.jpg,5.56,101,62
bangalore_101-63.jpg,5.98,101,63
bangalore_101-64.jpg,5.37,101,64
bangalore_101-65.jpg,15.27,101,65
bangalore_101-66.jpg,17.54,101,66
bangalore_101-67.jpg,6.76,101,67
bangalore_101-68.jpg,10.07,101,68
bangalore_101-69.jpg,11.45,101,69
bangalore_101-7.jpg,0.01,101,7
bangalore_101-70.jpg,1.93,101,70
bangalore_101-71.jpg,2.51,101,71
bangalore_101-72.jpg,8.03,101,72
bangalore_101-73.jpg,7.71,101,73
bangalore_101-74.jpg,22.94,101,74
bangalore_101-75.jpg,4.05,101,75
bangalore_101-76.jpg,1.42,101,76
bangalore_101-77.jpg,0.55,101,77
bangalore_101-78.jpg,0.58,101,78
bangalore_101-79.jpg,1.32,101,79
bangalore_101-8.jpg,0.49,101,8
bangalore_101-80.jpg,2.72,101,80
bangalore_101-81.jpg,4.74,101,81
bangalore_101-82.jpg,1.09,101,82
bangalore_101-83.jpg,0.53,101,83
bangalore_101-84.jpg,1.63,101,84
bangalore_101-85.jpg,0.26,101,85
